day,JFC0557-label,JFC0557-f1,JFC0557-f2,JFC0557-f3,JFC0557-f4,JFC0557-f5
2010-02-04,0,0.3805555555555555,0.7465277777777778,0.4125,0.6340277777777777,
2010-02-05,0,0.3743055555555555,0.7493055555555556,0.5256944444444445,0.7277777777777777,
2010-02-08,0,0.3819444444444444,0.7527777777777778,0.7291666666666666,0.7479166666666667,
2010-02-09,0,0.3840277777777778,0.7486111111111111,0.4666666666666667,0.6986111111111111,
2010-02-10,0,0.3798611111111111,0.7409722222222223,0.3958333333333333,0.7333333333333333,
2010-02-11,0,0.3736111111111111,0.7604166666666666,0.3909722222222222,0.7020833333333333,
2010-02-12,0,0.3791666666666666,0.7465277777777778,0.4444444444444444,0.4506944444444444,
2010-02-15,0,0.3729166666666667,0.7576388888888889,0.3819444444444444,0.7236111111111111,
2010-02-16,0,0.3777777777777777,0.7416666666666667,0.4138888888888888,0.6777777777777778,
2010-02-17,0,0.36875,0.75625,0.4395833333333333,0.7208333333333333,
2010-02-18,0,0.3763888888888889,0.7576388888888889,0.5527777777777778,0.74375,
2010-02-19,0,0.36875,0.7576388888888889,0.6291666666666667,0.7104166666666667,
2010-02-22,0,0.3736111111111111,0.7520833333333333,0.4236111111111111,0.7479166666666667,
2010-02-23,0,0.38125,0.75,0.425,0.7479166666666667,
2010-02-24,0,0.3756944444444444,0.7444444444444445,0.4180555555555555,0.7145833333333333,
2010-02-25,0,0.3826388888888888,0.7451388888888889,0.4819444444444444,0.7361111111111112,
2010-02-26,0,0.3743055555555555,0.7590277777777777,0.3854166666666667,0.7229166666666667,
2010-03-01,0,0.3673611111111111,0.7576388888888889,0.4680555555555555,0.5569444444444445,
2010-03-02,0,0.3770833333333333,0.7458333333333333,0.3965277777777777,0.6701388888888888,
2010-03-03,0,0.3826388888888888,0.7451388888888889,0.3930555555555555,0.6486111111111111,
2010-03-04,0,0.3715277777777778,0.7548611111111111,0.375,0.6777777777777778,
2010-03-05,0,0.3805555555555555,0.7465277777777778,0.3944444444444444,0.7354166666666667,
2010-03-08,0,0.3777777777777777,0.7444444444444445,0.3791666666666666,0.4333333333333333,
2010-03-09,0,0.3652777777777777,0.7604166666666666,0.4097222222222222,0.7458333333333333,
2010-03-10,0,0.3708333333333333,0.7597222222222222,0.3930555555555555,0.7256944444444444,
2010-03-11,0,0.375,0.7493055555555556,0.3868055555555555,0.3916666666666666,
2010-03-12,0,0.36875,0.7548611111111111,0.4145833333333333,0.7243055555555555,
2010-03-15,0,0.3743055555555555,0.75625,0.3826388888888888,0.7354166666666667,
2010-03-16,0,0.3666666666666666,0.7583333333333333,0.3854166666666667,0.7555555555555555,1.0
2010-03-17,0,0.3736111111111111,0.7416666666666667,0.38125,0.6965277777777777,
2010-03-18,0,0.3840277777777778,0.7604166666666666,0.4041666666666667,0.7243055555555555,
2010-03-19,0,0.3798611111111111,0.7430555555555556,0.5645833333333333,0.6576388888888889,
2010-03-22,0,0.3701388888888889,0.7527777777777778,0.4201388888888889,0.6416666666666667,
2010-03-23,0,0.3722222222222222,0.7534722222222222,0.3840277777777778,0.5784722222222223,
2010-03-24,0,0.375,0.7541666666666667,0.4527777777777778,0.5861111111111111,
2010-03-25,0,0.3805555555555555,0.7465277777777778,0.4409722222222222,0.64375,
2010-03-26,0,0.3722222222222222,0.7513888888888889,0.4104166666666666,0.7402777777777778,
2010-03-29,0,0.3680555555555556,0.7576388888888889,0.4006944444444444,0.7111111111111111,
2010-03-30,0,0.3722222222222222,0.7597222222222222,0.4388888888888889,0.6784722222222223,
2010-03-31,0,0.3680555555555556,0.7513888888888889,0.4576388888888889,0.5375,
2010-04-01,0,0.3715277777777778,0.75,0.3847222222222222,0.7423611111111111,
2010-04-02,0,,,,,
2010-04-05,0,0.3715277777777778,0.7597222222222222,0.4555555555555555,0.6833333333333333,
2010-04-06,0,0.36875,0.7506944444444444,0.3930555555555555,0.7479166666666667,
2010-04-07,0,0.3666666666666666,0.7590277777777777,0.3784722222222222,0.7256944444444444,
2010-04-08,0,0.3840277777777778,0.75,0.4361111111111111,0.7472222222222222,
2010-04-09,0,0.3784722222222222,0.75,0.4013888888888889,0.6805555555555556,
2010-04-12,0,0.3673611111111111,0.7583333333333333,0.5833333333333334,0.7458333333333333,
2010-04-13,0,0.375,0.7604166666666666,0.6284722222222222,0.6611111111111111,
2010-04-14,0,0.375,0.7513888888888889,0.4020833333333333,0.7041666666666667,
2010-04-15,0,0.3819444444444444,0.7444444444444445,0.48125,0.7326388888888888,
2010-04-16,0,0.3680555555555556,0.7576388888888889,0.5111111111111111,0.6854166666666667,
2010-04-19,0,0.3694444444444444,0.7597222222222222,0.3965277777777777,0.7534722222222222,1.0
2010-04-20,0,0.3777777777777777,0.7409722222222223,0.3861111111111111,0.7090277777777778,
2010-04-21,0,0.3694444444444444,0.75625,0.3805555555555555,0.4902777777777777,
2010-04-22,0,0.3701388888888889,0.7423611111111111,0.5430555555555555,0.7409722222222223,
2010-04-23,0,0.3784722222222222,0.7451388888888889,0.4694444444444444,0.6805555555555556,
2010-04-26,0,0.3840277777777778,0.7479166666666667,0.4013888888888889,0.4194444444444444,
2010-04-27,0,0.3659722222222222,0.7416666666666667,0.5125,0.6979166666666666,
2010-04-28,0,0.3652777777777777,0.7597222222222222,0.4263888888888889,0.7020833333333333,
2010-04-29,0,0.3819444444444444,0.7430555555555556,0.4583333333333333,0.5576388888888889,
2010-04-30,0,0.375,0.75625,0.6270833333333333,0.7097222222222223,
2010-05-03,0,0.3819444444444444,0.7486111111111111,0.3826388888888888,0.6951388888888889,
2010-05-04,0,0.36875,0.7583333333333333,0.4395833333333333,0.7375,
2010-05-05,0,0.3819444444444444,0.75,0.3861111111111111,0.6465277777777778,
2010-05-06,0,0.3763888888888889,0.7416666666666667,0.4222222222222222,0.6944444444444444,
2010-05-07,0,0.3694444444444444,0.7527777777777778,0.4951388888888889,0.7027777777777777,
2010-05-10,0,0.3763888888888889,0.7479166666666667,0.4965277777777778,0.6534722222222222,
2010-05-11,0,0.3701388888888889,0.7527777777777778,0.4284722222222222,0.7291666666666666,
2010-05-12,0,0.3722222222222222,0.7590277777777777,0.4055555555555555,0.4868055555555555,
2010-05-13,0,0.3652777777777777,0.75,0.3958333333333333,0.7465277777777778,
2010-05-14,0,0.3701388888888889,0.7527777777777778,0.4090277777777777,0.4465277777777778,
2010-05-17,0,0.375,0.7604166666666666,0.4263888888888889,0.75625,2.0
2010-05-18,0,0.3791666666666666,0.7472222222222222,0.3875,0.5263888888888889,
2010-05-19,0,0.375,0.7534722222222222,0.4263888888888889,0.7284722222222222,
2010-05-20,0,0.3666666666666666,0.7583333333333333,0.3840277777777778,0.7486111111111111,
2010-05-21,0,0.3673611111111111,0.7604166666666666,0.3736111111111111,0.5305555555555556,
2010-05-24,0,0.3694444444444444,0.7604166666666666,0.3826388888888888,0.7347222222222223,
2010-05-25,0,0.3826388888888888,0.7493055555555556,0.4631944444444444,0.4659722222222222,
2010-05-26,0,0.3756944444444444,0.7444444444444445,0.4180555555555555,0.7215277777777778,
2010-05-27,0,0.3645833333333333,0.7534722222222222,0.51875,0.7277777777777777,
2010-05-28,0,0.36875,0.7541666666666667,0.4083333333333333,0.7361111111111112,
2010-05-31,0,,,,,
2010-06-01,0,0.3652777777777777,0.7534722222222222,0.4319444444444444,0.7472222222222222,
2010-06-02,0,0.3840277777777778,0.7486111111111111,0.4715277777777777,0.6208333333333333,
2010-06-03,0,0.3652777777777777,0.7534722222222222,0.375,0.5118055555555555,
2010-06-04,0,0.375,0.7527777777777778,0.4076388888888889,0.7263888888888889,
2010-06-07,0,0.3701388888888889,0.7576388888888889,0.4569444444444444,0.5972222222222222,
2010-06-08,0,0.3833333333333333,0.7479166666666667,0.4020833333333333,0.6326388888888889,
2010-06-09,0,0.3715277777777778,0.7534722222222222,0.5048611111111111,0.7111111111111111,
2010-06-10,0,0.375,0.7590277777777777,0.4805555555555555,0.7569444444444444,1.0
2010-06-11,0,0.3715277777777778,0.7416666666666667,0.3770833333333333,0.7020833333333333,
2010-06-14,0,0.3763888888888889,0.7479166666666667,0.3826388888888888,0.6895833333333333,
2010-06-15,0,0.3736111111111111,0.7465277777777778,0.4923611111111111,0.7166666666666667,
2010-06-16,0,0.3833333333333333,0.7409722222222223,0.3840277777777778,0.6798611111111111,
2010-06-17,0,0.3826388888888888,0.7409722222222223,0.4138888888888888,0.6722222222222223,
2010-06-18,0,0.3805555555555555,0.7409722222222223,0.4340277777777778,0.6416666666666667,
2010-06-21,0,0.3680555555555556,0.7604166666666666,0.4083333333333333,0.7506944444444444,1.0
2010-06-22,0,0.3673611111111111,0.7583333333333333,0.3861111111111111,0.7243055555555555,
2010-06-23,0,0.3666666666666666,0.7541666666666667,0.375,0.6479166666666667,
2010-06-24,0,0.3840277777777778,0.7506944444444444,0.5277777777777778,0.7368055555555556,
2010-06-25,0,0.3722222222222222,0.7597222222222222,0.4180555555555555,0.7236111111111111,
2010-06-28,0,0.3673611111111111,0.7527777777777778,0.5069444444444444,0.71875,
2010-06-29,0,0.3833333333333333,0.7493055555555556,0.4131944444444444,0.7270833333333333,
2010-06-30,0,0.3798611111111111,0.7479166666666667,0.4611111111111111,0.6430555555555556,
2010-07-01,0,0.3722222222222222,0.7555555555555555,0.4152777777777778,0.7118055555555556,
2010-07-02,0,0.3736111111111111,0.7576388888888889,0.3743055555555555,0.6652777777777777,
2010-07-05,0,,,,,
2010-07-06,0,0.3784722222222222,0.7569444444444444,0.45,0.7270833333333333,
2010-07-07,0,0.3791666666666666,0.7430555555555556,0.3826388888888888,0.6479166666666667,
2010-07-08,0,0.3694444444444444,0.7430555555555556,0.4256944444444444,0.6604166666666667,
2010-07-09,0,0.3805555555555555,0.74375,0.3993055555555556,0.7291666666666666,
2010-07-12,0,0.3833333333333333,0.7472222222222222,0.4180555555555555,0.6208333333333333,
2010-07-13,0,0.3756944444444444,0.7409722222222223,0.5305555555555556,0.6638888888888889,
2010-07-14,0,0.3763888888888889,0.7444444444444445,0.3888888888888889,0.7368055555555556,
2010-07-15,0,0.3743055555555555,0.7472222222222222,0.4,0.6652777777777777,
2010-07-16,0,0.3798611111111111,0.75625,0.6263888888888889,0.7548611111111111,2.0
2010-07-19,0,0.3770833333333333,0.7444444444444445,0.4555555555555555,0.6895833333333333,
2010-07-20,0,0.38125,0.7465277777777778,0.4076388888888889,0.6722222222222223,
2010-07-21,0,0.3791666666666666,0.7534722222222222,0.4125,0.7395833333333334,
2010-07-22,0,0.3673611111111111,0.7513888888888889,0.3965277777777777,0.6555555555555556,
2010-07-23,0,0.3833333333333333,0.7472222222222222,0.4041666666666667,0.5597222222222222,
2010-07-26,0,0.3645833333333333,0.7416666666666667,0.3951388888888889,0.7173611111111111,
2010-07-27,0,0.3763888888888889,0.74375,0.4305555555555556,0.6090277777777777,
2010-07-28,0,0.3826388888888888,0.75,0.46875,0.4743055555555555,
2010-07-29,0,0.3645833333333333,0.75625,0.5013888888888889,0.6326388888888889,
2010-07-30,0,0.3826388888888888,0.74375,0.3965277777777777,0.7013888888888888,
2010-08-02,0,0.3770833333333333,0.7451388888888889,0.4236111111111111,0.7319444444444444,
2010-08-03,0,0.3722222222222222,0.7534722222222222,0.3958333333333333,0.7111111111111111,
2010-08-04,0,0.3659722222222222,0.7576388888888889,0.4152777777777778,0.7097222222222223,
2010-08-05,0,0.3756944444444444,0.7486111111111111,0.3909722222222222,0.7395833333333334,
2010-08-06,0,0.3791666666666666,0.7423611111111111,0.3930555555555555,0.4430555555555555,
2010-08-09,0,0.3666666666666666,0.74375,0.5277777777777778,0.6854166666666667,
2010-08-10,0,0.3645833333333333,0.7541666666666667,0.3861111111111111,0.7291666666666666,
2010-08-11,0,0.3694444444444444,0.7590277777777777,0.5479166666666667,0.7395833333333334,
2010-08-12,0,0.3666666666666666,0.75,0.3888888888888889,0.73125,
2010-08-13,0,0.3798611111111111,0.7416666666666667,0.3951388888888889,0.6909722222222222,
2010-08-16,0,0.3791666666666666,0.7604166666666666,0.3798611111111111,0.7354166666666667,
2010-08-17,0,0.3770833333333333,0.7430555555555556,0.4222222222222222,0.7138888888888889,
2010-08-18,0,0.375,0.7541666666666667,0.4631944444444444,0.7472222222222222,
2010-08-19,0,0.3708333333333333,0.7590277777777777,0.4097222222222222,0.7208333333333333,
2010-08-20,0,0.375,0.7479166666666667,0.4256944444444444,0.7083333333333334,
2010-08-23,0,0.36875,0.7513888888888889,0.3756944444444444,0.7340277777777777,
2010-08-24,0,0.3798611111111111,0.7465277777777778,0.3951388888888889,0.7097222222222223,
2010-08-25,0,0.3777777777777777,0.7430555555555556,0.4291666666666666,0.4333333333333333,
2010-08-26,0,0.3805555555555555,0.7409722222222223,0.4083333333333333,0.7263888888888889,
2010-08-27,0,0.3805555555555555,0.7513888888888889,0.4048611111111111,0.6173611111111111,
2010-08-30,0,0.3756944444444444,0.7458333333333333,0.4263888888888889,0.6743055555555556,
2010-08-31,0,0.3777777777777777,0.7465277777777778,0.4652777777777778,0.7027777777777777,
2010-09-01,0,0.3840277777777778,0.7493055555555556,0.6625,0.7138888888888889,
2010-09-02,0,0.3666666666666666,0.7506944444444444,0.4159722222222222,0.7375,
2010-09-03,0,0.3819444444444444,0.7479166666666667,0.5597222222222222,0.7159722222222222,
2010-09-06,0,,,,,
2010-09-07,0,0.3708333333333333,0.7534722222222222,0.4159722222222222,0.55,
2010-09-08,0,0.3791666666666666,0.7493055555555556,0.3868055555555555,0.71875,
2010-09-09,0,0.3673611111111111,0.7506944444444444,0.3770833333333333,0.7055555555555556,
2010-09-10,0,0.3826388888888888,0.75,0.4104166666666666,0.6715277777777777,
2010-09-13,0,0.3715277777777778,0.7548611111111111,0.4048611111111111,0.7361111111111112,
2010-09-14,0,0.3722222222222222,0.7527777777777778,0.4826388888888889,0.6458333333333334,
2010-09-15,0,0.3736111111111111,0.7555555555555555,0.5597222222222222,0.7340277777777777,
2010-09-16,0,0.3805555555555555,0.7590277777777777,0.4416666666666666,0.6784722222222223,
2010-09-17,0,0.3805555555555555,0.7479166666666667,0.3854166666666667,0.4444444444444444,
2010-09-20,0,0.3701388888888889,0.75625,0.4256944444444444,0.6902777777777778,
2010-09-21,0,0.3645833333333333,0.7597222222222222,0.7236111111111111,0.7576388888888889,3.0
2010-09-22,0,0.3791666666666666,0.7465277777777778,0.4027777777777778,0.6638888888888889,
2010-09-23,0,0.3756944444444444,0.7465277777777778,0.4215277777777778,0.6993055555555555,
2010-09-24,0,0.3833333333333333,0.7458333333333333,0.5513888888888889,0.7354166666666667,
2010-09-27,0,0.3756944444444444,0.7513888888888889,0.4048611111111111,0.6944444444444444,
2010-09-28,0,0.3666666666666666,0.7534722222222222,0.53125,0.7069444444444445,
2010-09-29,0,0.3701388888888889,0.7527777777777778,0.4416666666666666,0.7305555555555555,
2010-09-30,0,0.3666666666666666,0.75,0.4118055555555555,0.6659722222222222,
2010-10-01,0,0.3729166666666667,0.75,0.4395833333333333,0.5916666666666667,
2010-10-04,0,0.3652777777777777,0.7458333333333333,0.3923611111111111,0.7256944444444444,
2010-10-05,0,0.3680555555555556,0.7506944444444444,0.4555555555555555,0.74375,
2010-10-06,0,0.3819444444444444,0.7444444444444445,0.4902777777777777,0.7305555555555555,
2010-10-07,0,0.3708333333333333,0.7576388888888889,0.4215277777777778,0.7034722222222223,
2010-10-08,0,0.375,0.7430555555555556,0.4354166666666667,0.6340277777777777,
2010-10-11,0,0.3756944444444444,0.7416666666666667,0.6194444444444445,0.7395833333333334,
2010-10-12,0,0.375,0.7409722222222223,0.4569444444444444,0.46875,
2010-10-13,0,0.38125,0.7430555555555556,0.4173611111111111,0.7097222222222223,
2010-10-14,0,0.375,0.7597222222222222,0.4625,0.7263888888888889,
2010-10-15,0,0.3798611111111111,0.7465277777777778,0.3847222222222222,0.7402777777777778,
2010-10-18,0,0.3652777777777777,0.7527777777777778,0.4916666666666666,0.75,1.0
2010-10-19,0,0.3694444444444444,0.75,0.5888888888888889,0.7222222222222222,
2010-10-20,0,0.3652777777777777,0.7548611111111111,0.4013888888888889,0.7409722222222223,
2010-10-21,0,0.3722222222222222,0.7493055555555556,0.3756944444444444,0.7215277777777778,
2010-10-22,0,0.3819444444444444,0.7479166666666667,0.4166666666666667,0.71875,
2010-10-25,0,0.3840277777777778,0.7486111111111111,0.5659722222222222,0.6229166666666667,
2010-10-26,0,0.3673611111111111,0.7590277777777777,0.375,0.7173611111111111,
2010-10-27,0,0.3770833333333333,0.7458333333333333,0.6590277777777778,0.6958333333333333,
2010-10-28,0,0.3666666666666666,0.7548611111111111,0.4277777777777777,0.7041666666666667,
2010-10-29,0,0.3756944444444444,0.7493055555555556,0.3902777777777778,0.6965277777777777,
2010-11-01,0,0.38125,0.7409722222222223,0.4027777777777778,0.7354166666666667,
2010-11-02,0,0.3701388888888889,0.7583333333333333,0.6347222222222222,0.7125,
2010-11-03,0,0.3729166666666667,0.7548611111111111,0.4201388888888889,0.6236111111111111,
2010-11-04,0,0.3805555555555555,0.7472222222222222,0.6583333333333333,0.7034722222222223,
2010-11-05,0,0.3756944444444444,0.7472222222222222,0.3944444444444444,0.7145833333333333,
2010-11-08,0,0.36875,0.7520833333333333,0.6368055555555555,0.7361111111111112,
2010-11-09,0,0.3798611111111111,0.74375,0.6229166666666667,0.6333333333333333,
2010-11-10,0,0.3694444444444444,0.7527777777777778,0.3916666666666666,0.7326388888888888,
2010-11-11,0,0.3722222222222222,0.7534722222222222,0.7111111111111111,0.7347222222222223,
2010-11-12,0,0.3652777777777777,0.7534722222222222,0.575,0.7055555555555556,
2010-11-15,0,0.3784722222222222,0.7548611111111111,0.5159722222222223,0.7263888888888889,
2010-11-16,0,0.3645833333333333,0.7576388888888889,0.3805555555555555,0.7166666666666667,
2010-11-17,0,0.3673611111111111,0.7583333333333333,0.4076388888888889,0.6972222222222222,
2010-11-18,0,0.3729166666666667,0.7520833333333333,0.4215277777777778,0.71875,
2010-11-19,0,0.3743055555555555,0.7451388888888889,0.4201388888888889,0.6881944444444444,
2010-11-22,0,0.3659722222222222,0.7423611111111111,0.4347222222222222,0.4354166666666667,
2010-11-23,0,0.3715277777777778,0.75625,0.4604166666666666,0.4645833333333333,
2010-11-24,0,0.3743055555555555,0.7597222222222222,0.3902777777777778,0.6930555555555555,
2010-11-25,0,,,,,
2010-11-26,0,,,,,
2010-11-29,0,0.3743055555555555,0.75,0.4875,0.7368055555555556,
2010-11-30,0,0.3777777777777777,0.7409722222222223,0.4972222222222222,0.6166666666666667,
2010-12-01,0,0.3777777777777777,0.7486111111111111,0.4284722222222222,0.725,
2010-12-02,0,0.3763888888888889,0.7486111111111111,0.38125,0.7368055555555556,
2010-12-03,0,0.3694444444444444,0.7541666666666667,0.6034722222222222,0.7444444444444445,
2010-12-06,0,0.3680555555555556,0.7583333333333333,0.5152777777777777,0.6784722222222223,
2010-12-07,0,0.3798611111111111,0.7597222222222222,0.4861111111111111,0.7347222222222223,
2010-12-08,0,0.3645833333333333,0.7583333333333333,0.4270833333333333,0.7270833333333333,
2010-12-09,0,0.3694444444444444,0.7541666666666667,0.5611111111111111,0.7048611111111112,
2010-12-10,0,0.3666666666666666,0.7534722222222222,0.4958333333333333,0.7180555555555556,
2010-12-13,0,0.3715277777777778,0.7548611111111111,0.4847222222222222,0.7458333333333333,
2010-12-14,0,0.3652777777777777,0.75625,0.49375,0.7013888888888888,
2010-12-15,0,0.3798611111111111,0.7493055555555556,0.3958333333333333,0.5208333333333334,
2010-12-16,0,0.3770833333333333,0.7444444444444445,0.4111111111111111,0.7361111111111112,
2010-12-17,0,0.3770833333333333,0.7472222222222222,0.3784722222222222,0.6763888888888889,
2010-12-20,0,0.3770833333333333,0.7604166666666666,0.5291666666666667,0.5972222222222222,
2010-12-21,0,0.3840277777777778,0.7444444444444445,0.4381944444444444,0.6055555555555555,
2010-12-22,0,0.3770833333333333,0.7569444444444444,0.4527777777777778,0.7423611111111111,
2010-12-23,0,,,,,
2010-12-24,0,,,,,
2010-12-27,0,0.3784722222222222,0.7479166666666667,0.3944444444444444,0.7069444444444445,
2010-12-28,0,0.36875,0.7569444444444444,0.3756944444444444,0.7215277777777778,
2010-12-29,0,0.3791666666666666,0.7458333333333333,0.3826388888888888,0.7347222222222223,
2010-12-30,0,0.3791666666666666,0.7458333333333333,0.4888888888888889,0.5423611111111111,
2010-12-31,0,,,,,
2011-01-03,0,0.3798611111111111,0.7569444444444444,0.3930555555555555,0.5020833333333333,
2011-01-04,0,0.3763888888888889,0.7423611111111111,0.3930555555555555,0.7215277777777778,
2011-01-05,0,0.3770833333333333,0.7451388888888889,0.4,0.7104166666666667,
2011-01-06,0,0.3791666666666666,0.7409722222222223,0.3805555555555555,0.6375,
2011-01-07,0,0.3659722222222222,0.7590277777777777,0.3736111111111111,0.6888888888888889,
2011-01-10,0,0.3777777777777777,0.7416666666666667,0.5729166666666666,0.7319444444444444,
2011-01-11,0,0.3819444444444444,0.74375,0.4590277777777777,0.7326388888888888,
2011-01-12,0,0.38125,0.7430555555555556,0.4645833333333333,0.7215277777777778,
2011-01-13,0,0.3840277777777778,0.7569444444444444,0.5520833333333334,0.6909722222222222,
2011-01-14,0,0.375,0.7430555555555556,0.38125,0.4798611111111111,
2011-01-17,0,0.3770833333333333,0.74375,0.4111111111111111,0.6979166666666666,
2011-01-18,0,0.3659722222222222,0.7513888888888889,0.3895833333333333,0.6902777777777778,
2011-01-19,0,0.3826388888888888,0.7493055555555556,0.3923611111111111,0.7201388888888889,
2011-01-20,0,0.3708333333333333,0.7590277777777777,0.4986111111111111,0.6006944444444444,
2011-01-21,0,0.3756944444444444,0.7486111111111111,0.3881944444444444,0.7305555555555555,
2011-01-24,0,0.3763888888888889,0.7520833333333333,0.3965277777777777,0.7152777777777778,
2011-01-25,0,0.3743055555555555,0.7583333333333333,0.4097222222222222,0.7569444444444444,1.0
2011-01-26,0,0.3798611111111111,0.7451388888888889,0.4194444444444444,0.7388888888888889,
2011-01-27,0,0.3791666666666666,0.7493055555555556,0.3833333333333333,0.4270833333333333,
2011-01-28,0,0.3805555555555555,0.7479166666666667,0.4548611111111111,0.7409722222222223,
2011-01-31,0,0.3659722222222222,0.7520833333333333,0.5888888888888889,0.7381944444444445,
2011-02-01,0,0.36875,0.7506944444444444,0.3729166666666667,0.7083333333333334,
2011-02-02,0,0.3701388888888889,0.7597222222222222,0.4131944444444444,0.7326388888888888,
2011-02-03,0,0.3777777777777777,0.7569444444444444,0.3958333333333333,0.69375,
2011-02-04,0,0.3659722222222222,0.75,0.4152777777777778,0.6875,
2011-02-07,0,0.3680555555555556,0.7569444444444444,0.4236111111111111,0.7486111111111111,
2011-02-08,0,0.3673611111111111,0.7520833333333333,0.4736111111111111,0.6041666666666666,
2011-02-09,0,0.3798611111111111,0.75,0.3854166666666667,0.7208333333333333,
2011-02-10,0,0.3652777777777777,0.7576388888888889,0.3673611111111111,0.7395833333333334,
2011-02-11,0,0.3805555555555555,0.7479166666666667,0.4666666666666667,0.7138888888888889,
2011-02-14,0,0.3715277777777778,0.7555555555555555,0.3909722222222222,0.7215277777777778,
2011-02-15,0,0.3722222222222222,0.7513888888888889,0.6576388888888889,0.7111111111111111,
2011-02-16,0,0.3784722222222222,0.7486111111111111,0.4270833333333333,0.7340277777777777,
2011-02-17,0,0.3819444444444444,0.7423611111111111,0.3840277777777778,0.6006944444444444,
2011-02-18,0,0.3666666666666666,0.7465277777777778,0.4319444444444444,0.7284722222222222,
2011-02-21,0,0.38125,0.7569444444444444,0.4611111111111111,0.5104166666666666,
2011-02-22,0,0.3777777777777777,0.7465277777777778,0.4083333333333333,0.6618055555555555,
2011-02-23,0,0.3791666666666666,0.7465277777777778,0.4833333333333333,0.7381944444444445,
2011-02-24,0,0.3756944444444444,0.7527777777777778,0.4173611111111111,0.6243055555555556,
2011-02-25,0,0.3756944444444444,0.7479166666666667,0.3875,0.6284722222222222,
2011-02-28,0,0.3833333333333333,0.7472222222222222,0.4256944444444444,0.7263888888888889,
2011-03-01,0,0.375,0.7486111111111111,0.3944444444444444,0.6590277777777778,
2011-03-02,0,0.3763888888888889,0.7458333333333333,0.4013888888888889,0.6895833333333333,
2011-03-03,0,0.3805555555555555,0.7479166666666667,0.3923611111111111,0.7159722222222222,
2011-03-04,0,0.3763888888888889,0.7465277777777778,0.3972222222222222,0.6763888888888889,
2011-03-07,0,0.3680555555555556,0.7506944444444444,0.3895833333333333,0.7305555555555555,
2011-03-08,0,0.3833333333333333,0.7472222222222222,0.6180555555555556,0.6909722222222222,
2011-03-09,0,0.3777777777777777,0.7423611111111111,0.4215277777777778,0.6361111111111111,
2011-03-10,0,0.3722222222222222,0.7444444444444445,0.3923611111111111,0.73125,
2011-03-11,0,0.3645833333333333,0.7597222222222222,0.4402777777777777,0.74375,
2011-03-14,0,0.3826388888888888,0.7465277777777778,0.3930555555555555,0.7388888888888889,
2011-03-15,0,0.36875,0.7527777777777778,0.3979166666666666,0.7381944444444445,
2011-03-16,0,0.38125,0.7430555555555556,0.5972222222222222,0.7131944444444445,
2011-03-17,0,0.3729166666666667,0.75625,0.4104166666666666,0.7048611111111112,
2011-03-18,0,0.38125,0.7604166666666666,0.3881944444444444,0.6965277777777777,
2011-03-21,0,0.3805555555555555,0.74375,0.4125,0.7381944444444445,
2011-03-22,0,0.36875,0.7472222222222222,0.3916666666666666,0.7361111111111112,
2011-03-23,0,0.3784722222222222,0.7583333333333333,0.4027777777777778,0.65625,
2011-03-24,0,0.3805555555555555,0.7583333333333333,0.3888888888888889,0.6555555555555556,
