day,AAL0706-label,AAL0706-f1,AAL0706-f2,AAL0706-f3,AAL0706-f4,AAL0706-f5
2010-08-26,0,0.325,0.6916666666666667,,,
2010-08-27,0,0.33125,0.6979166666666666,,,
2010-08-30,0,0.3298611111111111,0.6958333333333333,,,
2010-08-31,0,0.3270833333333333,0.6888888888888889,,,
2010-09-01,0,0.3305555555555555,0.6930555555555555,,,
2010-09-02,0,0.3256944444444444,0.6909722222222222,,,
2010-09-03,0,0.3173611111111111,0.7013888888888888,,,
2010-09-06,0,,,,,
2010-09-07,0,0.3229166666666667,0.6979166666666666,,,
2010-09-08,0,0.3305555555555555,0.6951388888888889,,,
2010-09-09,0,0.3152777777777777,0.6909722222222222,,,
2010-09-10,0,0.3236111111111111,0.6958333333333333,,,
2010-09-13,0,0.3201388888888888,0.6986111111111111,,,
2010-09-14,0,0.3173611111111111,0.6986111111111111,,,
2010-09-15,0,0.31875,0.6958333333333333,,,
2010-09-16,0,0.3263888888888889,0.6944444444444444,,,
2010-09-17,0,0.3138888888888889,0.6930555555555555,,,
2010-09-20,0,0.3152777777777777,0.6979166666666666,,,
2010-09-21,0,0.3125,0.7013888888888888,,,
2010-09-22,0,0.3305555555555555,0.6902777777777778,,,
2010-09-23,0,0.3305555555555555,0.6916666666666667,,,
2010-09-24,0,0.3270833333333333,0.6972222222222222,,,
2010-09-27,0,0.3229166666666667,0.7013888888888888,,,
2010-09-28,0,0.3145833333333333,0.6986111111111111,,,
2010-09-29,0,0.3138888888888889,0.6979166666666666,,,
2010-09-30,0,0.3236111111111111,0.6951388888888889,,,
2010-10-01,0,0.3229166666666667,0.7076388888888889,,,
2010-10-04,0,0.3326388888888889,0.7020833333333333,,,
2010-10-05,0,0.3166666666666666,0.7020833333333333,,,
2010-10-06,0,0.33125,0.6881944444444444,,,
2010-10-07,0,0.3229166666666667,0.6979166666666666,,,
2010-10-08,0,0.3291666666666666,0.6930555555555555,,,
2010-10-11,0,0.3263888888888889,0.6951388888888889,,,
2010-10-12,0,0.3236111111111111,0.6944444444444444,,,
2010-10-13,0,0.3222222222222222,0.6944444444444444,,,
2010-10-14,0,0.3222222222222222,0.7020833333333333,,,
2010-10-15,0,0.3298611111111111,0.7013888888888888,,,
2010-10-18,0,0.3229166666666667,0.6979166666666666,,,
2010-10-19,0,0.3222222222222222,0.7034722222222223,,,
2010-10-20,0,0.3201388888888888,0.6944444444444444,,,
2010-10-21,0,0.3298611111111111,0.6909722222222222,,,
2010-10-22,0,0.3298611111111111,0.6902777777777778,,,
2010-10-25,0,0.3263888888888889,0.6958333333333333,,,
2010-10-26,0,0.3222222222222222,0.7083333333333334,,,
2010-10-27,0,0.33125,0.7027777777777777,,,
2010-10-28,0,0.3208333333333333,0.7027777777777777,,,
2010-10-29,0,0.3222222222222222,0.70625,,,
2010-11-01,0,0.3298611111111111,0.6909722222222222,,,
2010-11-02,0,0.3131944444444444,0.7055555555555556,,,
2010-11-03,0,0.3284722222222222,0.6909722222222222,,,
2010-11-04,0,0.3236111111111111,0.6888888888888889,,,
2010-11-05,0,0.3291666666666666,0.6888888888888889,,,
2010-11-08,0,0.3263888888888889,0.7041666666666667,,,
2010-11-09,0,0.3298611111111111,0.6916666666666667,,,
2010-11-10,0,0.3173611111111111,0.7076388888888889,,,
2010-11-11,0,0.3201388888888888,0.7013888888888888,,,
2010-11-12,0,0.3270833333333333,0.7034722222222223,,,
2010-11-15,0,0.325,0.7034722222222223,,,
2010-11-16,0,0.3222222222222222,0.7034722222222223,,,
2010-11-17,0,0.31875,0.6909722222222222,,,
2010-11-18,0,0.3243055555555555,0.7055555555555556,,,
2010-11-19,0,0.3277777777777778,0.6930555555555555,,,
2010-11-22,0,0.3243055555555555,0.7041666666666667,,,
2010-11-23,0,0.3201388888888888,0.6993055555555555,,,
2010-11-24,0,0.3229166666666667,0.7027777777777777,,,
2010-11-25,0,,,,,
2010-11-26,0,,,,,
2010-11-29,0,0.3222222222222222,0.6986111111111111,,,
2010-11-30,0,0.3291666666666666,0.6979166666666666,,,
2010-12-01,0,0.3305555555555555,0.6944444444444444,,,
2010-12-02,0,0.3145833333333333,0.6923611111111111,,,
2010-12-03,0,0.3194444444444444,0.70625,,,
2010-12-06,0,0.3125,0.7041666666666667,,,
2010-12-07,0,0.325,0.6895833333333333,,,
2010-12-08,0,0.3173611111111111,0.7027777777777777,,,
2010-12-09,0,0.3270833333333333,0.6909722222222222,,,
2010-12-10,0,0.31875,0.7027777777777777,,,
2010-12-13,0,0.3256944444444444,0.6958333333333333,,,
2010-12-14,0,0.3229166666666667,0.7041666666666667,,,
2010-12-15,0,0.3256944444444444,0.6895833333333333,,,
2010-12-16,0,0.33125,0.6958333333333333,,,
2010-12-17,0,0.33125,0.6909722222222222,,,
2010-12-20,0,0.3284722222222222,0.70625,,,
2010-12-21,0,0.3145833333333333,0.6993055555555555,,,
2010-12-22,0,0.3270833333333333,0.6993055555555555,,,
2010-12-23,0,,,,,
2010-12-24,0,,,,,
2010-12-27,0,0.3256944444444444,0.6909722222222222,,,
2010-12-28,0,0.3138888888888889,0.7013888888888888,,,
2010-12-29,0,0.3326388888888889,0.69375,,,
2010-12-30,0,0.3270833333333333,0.6902777777777778,,,
2010-12-31,0,,,,,
2011-01-03,0,0.3131944444444444,0.7013888888888888,,,
2011-01-04,0,0.3291666666666666,0.6958333333333333,,,
2011-01-05,0,0.3277777777777778,0.6881944444444444,,,
2011-01-06,0,0.3180555555555555,0.6888888888888889,,,
2011-01-07,0,0.3215277777777778,0.7083333333333334,,,
2011-01-10,0,0.3326388888888889,0.6916666666666667,,,
2011-01-11,0,0.3263888888888889,0.6972222222222222,,,
2011-01-12,0,0.3284722222222222,0.6895833333333333,,,
2011-01-13,0,0.325,0.6923611111111111,,,
2011-01-14,0,0.3236111111111111,0.6958333333333333,,,
2011-01-17,0,0.3298611111111111,0.7027777777777777,,,
2011-01-18,0,0.3173611111111111,0.7055555555555556,,,
2011-01-19,0,0.3256944444444444,0.69375,,,
2011-01-20,0,0.3125,0.7048611111111112,,,
2011-01-21,0,0.3256944444444444,0.6979166666666666,,,
2011-01-24,0,0.3229166666666667,0.6895833333333333,,,
2011-01-25,0,0.3180555555555555,0.7055555555555556,,,
2011-01-26,0,0.3319444444444444,0.6902777777777778,,,
2011-01-27,0,0.3319444444444444,0.7,,,
2011-01-28,0,0.3229166666666667,0.6944444444444444,,,
2011-01-31,0,0.3256944444444444,0.6979166666666666,,,
2011-02-01,0,0.3243055555555555,0.6986111111111111,,,
2011-02-02,0,0.3215277777777778,0.70625,,,
2011-02-03,0,0.3298611111111111,0.7013888888888888,,,
2011-02-04,0,0.3201388888888888,0.7076388888888889,,,
2011-02-07,0,0.3194444444444444,0.7069444444444445,,,
2011-02-08,0,0.3166666666666666,0.7041666666666667,,,
2011-02-09,0,0.3243055555555555,0.6965277777777777,,,
2011-02-10,0,0.3125,0.7027777777777777,,,
2011-02-11,0,0.3243055555555555,0.6979166666666666,,,
2011-02-14,0,0.3159722222222222,0.7069444444444445,,,
2011-02-15,0,0.3138888888888889,0.6986111111111111,,,
2011-02-16,0,0.3270833333333333,0.6909722222222222,,,
2011-02-17,0,0.3229166666666667,0.6923611111111111,,,
2011-02-18,0,0.3298611111111111,0.7069444444444445,,,
2011-02-21,0,0.33125,0.7020833333333333,,,
2011-02-22,0,0.3208333333333333,0.6972222222222222,,,
2011-02-23,0,0.3180555555555555,0.7069444444444445,,,
2011-02-24,0,0.3215277777777778,0.7006944444444444,,,
2011-02-25,0,0.3256944444444444,0.7083333333333334,,,
2011-02-28,0,0.3305555555555555,0.6881944444444444,,,
2011-03-01,0,0.3256944444444444,0.6909722222222222,,,
2011-03-02,0,0.3243055555555555,0.6902777777777778,,,
2011-03-03,0,0.3319444444444444,0.6881944444444444,,,
2011-03-04,0,0.3229166666666667,0.7041666666666667,,,
2011-03-07,0,0.3131944444444444,0.70625,,,
2011-03-08,0,0.3270833333333333,0.6916666666666667,,,
2011-03-09,0,0.3291666666666666,0.6972222222222222,,,
2011-03-10,0,0.3277777777777778,0.6965277777777777,,,
2011-03-11,0,0.3194444444444444,0.6965277777777777,,,
2011-03-14,0,0.325,0.6951388888888889,,,
2011-03-15,0,0.3131944444444444,0.7041666666666667,,,
2011-03-16,0,0.3305555555555555,0.6895833333333333,,,
2011-03-17,0,0.3201388888888888,0.70625,,,
2011-03-18,0,0.3284722222222222,0.6909722222222222,,,
2011-03-21,0,0.325,0.6951388888888889,,,
2011-03-22,0,0.3159722222222222,0.7041666666666667,,,
2011-03-23,0,0.3270833333333333,0.6944444444444444,,,
2011-03-24,0,0.3166666666666666,0.70625,,,
2011-03-25,0,0.33125,0.7013888888888888,,,
2011-03-28,0,0.31875,0.7083333333333334,,,
2011-03-29,0,0.3263888888888889,0.7006944444444444,,,
2011-03-30,0,0.3229166666666667,0.7055555555555556,,,
2011-03-31,0,0.3284722222222222,0.6888888888888889,,,
2011-04-01,0,0.3166666666666666,0.6979166666666666,,,
2011-04-04,0,0.3180555555555555,0.7041666666666667,,,
2011-04-05,0,0.3152777777777777,0.7055555555555556,,,
2011-04-06,0,0.3138888888888889,0.70625,,,
2011-04-07,0,0.3145833333333333,0.7,,,
2011-04-08,0,0.3305555555555555,0.69375,,,
2011-04-11,0,0.3270833333333333,0.6916666666666667,,,
2011-04-12,0,0.3305555555555555,0.6958333333333333,,,
2011-04-13,0,0.3236111111111111,0.6895833333333333,,,
2011-04-14,0,0.3284722222222222,0.7076388888888889,,,
2011-04-15,0,0.3243055555555555,0.6902777777777778,,,
2011-04-18,0,0.3194444444444444,0.70625,,,
2011-04-19,0,0.3305555555555555,0.6916666666666667,,,
2011-04-20,0,0.3208333333333333,0.7020833333333333,,,
2011-04-21,0,0.325,0.6923611111111111,,,
2011-04-22,0,,,,,
2011-04-25,0,0.3291666666666666,0.6944444444444444,,,
2011-04-26,0,0.3159722222222222,0.7076388888888889,,,
2011-04-27,0,0.31875,0.6916666666666667,,,
2011-04-28,0,0.3243055555555555,0.7,,,
2011-04-29,0,0.3152777777777777,0.7055555555555556,,,
2011-05-02,0,0.3236111111111111,0.6895833333333333,,,
2011-05-03,0,0.33125,0.7076388888888889,,,
2011-05-04,0,0.3152777777777777,0.7048611111111112,,,
2011-05-05,0,0.3243055555555555,0.7034722222222223,,,
2011-05-06,0,0.3270833333333333,0.6923611111111111,,,
2011-05-09,0,0.3319444444444444,0.6888888888888889,,,
2011-05-10,0,0.31875,0.7006944444444444,,,
2011-05-11,0,0.3256944444444444,0.7020833333333333,,,
2011-05-12,0,0.3222222222222222,0.6979166666666666,,,
2011-05-13,0,0.3215277777777778,0.6993055555555555,,,
2011-05-16,0,0.3319444444444444,0.7076388888888889,,,
2011-05-17,0,,,,,
2011-05-18,0,,,,,
2011-05-19,0,,,,,
2011-05-20,0,,,,,
