index,date_index,user_index,date,label,f1,f2,f3,f4,f5
21100,21,BCR0581,2010-02-02 00:00:00,0,0.3597222222222222,0.7701388888888889,0.0,0.0,0.0
21273,21,DPS0262,2010-02-02 00:00:00,0,0.3243055555555555,0.6944444444444444,0.0,0.0,0.0
22193,22,CJV0286,2010-02-03 00:00:00,0,0.3944444444444444,0.7555555555555555,0.0,0.0,0.0
22398,22,HDL0748,2010-02-03 00:00:00,0,0.3402777777777778,0.6986111111111111,0.0,0.0,0.0
22413,22,HLH0512,2010-02-03 00:00:00,0,0.3673611111111111,0.7090277777777778,0.0,0.0,0.0
23339,23,FQA0854,2010-02-04 00:00:00,0,0.3236111111111111,0.7368055555555556,0.0,0.0,0.0
24517,24,JNJ0556,2010-02-05 00:00:00,0,0.3736111111111111,0.7493055555555556,0.4465277777777778,0.66875,0.0
24894,24,SVS0871,2010-02-05 00:00:00,0,0.325,0.7333333333333333,0.0,0.0,0.0
25882,25,SOF0808,2010-02-08 00:00:00,0,0.3465277777777777,0.8534722222222222,0.0,0.0,0.0
27015,27,ACV0812,2010-02-10 00:00:00,0,0.3541666666666667,0.8513888888888889,0.0,0.0,0.0
27027,27,AIH0675,2010-02-10 00:00:00,0,0.3347222222222222,0.6659722222222222,0.0,0.0,0.0
27289,27,EDB0714,2010-02-10 00:00:00,0,0.3277777777777778,0.6923611111111111,0.4263888888888889,0.4569444444444444,0.0
27438,27,IAR0694,2010-02-10 00:00:00,0,0.36875,0.7930555555555555,0.0,0.0,0.0
27852,27,SDB0106,2010-02-10 00:00:00,0,0.3854166666666667,0.7604166666666666,0.0,0.0,0.0
28126,28,BNR0965,2010-02-11 00:00:00,0,0.3020833333333333,0.675,0.0,0.0,0.0
28987,28,YJF0532,2010-02-11 00:00:00,0,0.3645833333333333,0.7041666666666667,0.0,0.0,0.0
29180,29,CHG0146,2010-02-12 00:00:00,0,0.3555555555555555,0.6847222222222222,0.0,0.0,0.0
29526,29,JRS0362,2010-02-12 00:00:00,0,0.0138888888888888,0.8409722222222222,0.0,0.0,0.0
30931,30,TYB0779,2010-02-15 00:00:00,0,0.3458333333333333,0.6923611111111111,0.0,0.0,0.0
31132,31,BSB0990,2010-02-16 00:00:00,0,0.3020833333333333,0.6354166666666666,0.0,0.0,0.0
31154,31,CAM0681,2010-02-16 00:00:00,0,0.3770833333333333,0.7909722222222222,0.4145833333333333,0.7111111111111111,0.0
31343,31,FSB0399,2010-02-16 00:00:00,0,0.3375,0.7868055555555555,0.0,0.0,0.0
31419,31,HPM0986,2010-02-16 00:00:00,0,0.3236111111111111,0.7361111111111112,0.0,0.0,0.0
31463,31,ILR0304,2010-02-16 00:00:00,0,0.3777777777777777,0.7451388888888889,0.0,0.0,0.0
32315,32,ESH0283,2010-02-17 00:00:00,0,0.3756944444444444,0.7618055555555555,0.3979166666666666,0.4263888888888889,0.0
32973,32,WTR0563,2010-02-17 00:00:00,0,0.36875,0.7590277777777777,0.0,0.0,0.0
33193,33,CJV0286,2010-02-18 00:00:00,0,0.3833333333333333,0.7513888888888889,0.0,0.0,0.0
33669,33,MLP0668,2010-02-18 00:00:00,0,0.3270833333333333,0.675,0.0,0.0,0.0
33711,33,NIH0969,2010-02-18 00:00:00,0,0.3083333333333333,0.6770833333333334,0.0,0.0,0.0
34263,34,DLF0377,2010-02-19 00:00:00,0,0.33125,0.6708333333333333,0.0,0.0,0.0
34296,34,EHD0584,2010-02-19 00:00:00,0,0.3534722222222222,0.7770833333333333,0.0,0.0,0.0
35050,35,ALD0544,2010-02-22 00:00:00,0,0.3298611111111111,0.7430555555555556,0.0,0.0,0.0
35489,35,JDF0593,2010-02-22 00:00:00,0,0.3541666666666667,0.7708333333333334,0.3777777777777777,0.7548611111111111,1.0
35540,35,KBL0260,2010-02-22 00:00:00,0,0.3208333333333333,0.7076388888888889,0.0,0.0,0.0
36404,36,HIA0414,2010-02-23 00:00:00,0,0.3305555555555555,0.7541666666666667,0.0,0.0,0.0
36496,36,JIG0128,2010-02-23 00:00:00,0,0.3368055555555556,0.8111111111111111,0.0,0.0,0.0
37049,37,ALD0529,2010-02-24 00:00:00,0,0.3770833333333333,0.7034722222222223,0.0,0.0,0.0
37179,37,CGF0337,2010-02-24 00:00:00,0,0.3041666666666666,0.7576388888888889,0.0,0.0,0.0
37474,37,JAJ0849,2010-02-24 00:00:00,0,0.3451388888888889,0.8166666666666667,0.0,0.0,0.0
37606,37,LJB0826,2010-02-24 00:00:00,0,0.3604166666666666,0.8104166666666667,0.0,0.0,0.0
37977,37,XBN0229,2010-02-24 00:00:00,0,0.3347222222222222,0.7916666666666666,0.0,0.0,0.0
38417,38,HOB0994,2010-02-25 00:00:00,0,0.3868055555555555,0.8826388888888889,0.0,0.0,0.0
39412,39,HKR0628,2010-02-26 00:00:00,0,0.3270833333333333,0.7145833333333333,0.0,0.0,0.0
39814,39,RKF0164,2010-02-26 00:00:00,0,0.2979166666666666,0.68125,0.0,0.0,0.0
39858,39,SES0477,2010-02-26 00:00:00,0,0.3361111111111111,0.7284722222222222,0.0,0.0,0.0
40134,40,BSS0369,2010-03-01 00:00:00,0,0.3458333333333333,0.7125,0.4152777777777778,0.7118055555555556,0.0
40647,40,MFV0897,2010-03-01 00:00:00,0,0.375,0.7673611111111112,0.0,0.0,0.0
40831,40,RVF0201,2010-03-01 00:00:00,0,0.3,0.7284722222222222,0.375,0.6673611111111111,0.0
41252,41,DGN0480,2010-03-02 00:00:00,0,0.3458333333333333,0.7173611111111111,0.0,0.0,0.0
42633,42,MBJ0312,2010-03-03 00:00:00,0,0.3236111111111111,0.6548611111111111,0.3951388888888889,0.4083333333333333,0.0
44416,44,HMW0713,2010-03-05 00:00:00,0,0.3263888888888889,0.6951388888888889,0.0,0.0,0.0
44650,44,MHG0244,2010-03-05 00:00:00,0,0.3340277777777777,0.7076388888888889,0.0,0.0,0.0
45900,45,TDG0962,2010-03-08 00:00:00,0,0.3048611111111111,0.6763888888888889,0.0,0.0,0.0
46048,46,ALC0788,2010-03-09 00:00:00,0,0.3506944444444444,0.8173611111111111,0.0,0.0,0.0
46201,46,CLF0852,2010-03-09 00:00:00,0,0.3201388888888888,0.7486111111111111,0.0,0.0,0.0
46563,46,KMS0657,2010-03-09 00:00:00,0,0.3784722222222222,0.8902777777777777,0.0,0.0,0.0
46669,46,MLP0668,2010-03-09 00:00:00,0,0.3319444444444444,0.6736111111111112,0.0,0.0,0.0
47678,47,MPM0220,2010-03-10 00:00:00,0,0.275,0.9736111111111112,0.2763888888888889,0.9680555555555556,8.0
47800,47,RDT0424,2010-03-10 00:00:00,0,0.3298611111111111,0.7527777777777778,0.0,0.0,0.0
48237,48,DAL0673,2010-03-11 00:00:00,0,0.3354166666666666,0.6659722222222222,0.3840277777777778,0.4055555555555555,0.0
48494,48,JGT0221,2010-03-11 00:00:00,0,0.2805555555555555,0.8659722222222223,0.0,0.0,0.0
48801,48,RFP0380,2010-03-11 00:00:00,0,0.3333333333333333,0.6645833333333333,0.0,0.0,0.0
49505,49,JKJ0698,2010-03-12 00:00:00,0,0.3152777777777777,0.7013888888888888,0.0,0.0,0.0
49673,49,MNR0829,2010-03-12 00:00:00,0,0.3458333333333333,0.8215277777777777,0.0,0.0,0.0
50010,50,ABC0253,2010-03-15 00:00:00,0,0.3131944444444444,0.7013888888888888,0.0,0.0,0.0
51030,51,AIP0982,2010-03-16 00:00:00,0,0.3277777777777778,0.7409722222222223,0.61875,0.6506944444444445,0.0
51054,51,AMH0794,2010-03-16 00:00:00,0,0.3451388888888889,0.7270833333333333,0.0,0.0,0.0
51110,51,BIS0247,2010-03-16 00:00:00,0,0.3277777777777778,0.7034722222222223,0.525,0.5326388888888889,0.0
51517,51,JNJ0556,2010-03-16 00:00:00,0,0.3756944444444444,0.7493055555555556,0.3923611111111111,0.7458333333333333,0.0
51528,51,JSH0330,2010-03-16 00:00:00,0,0.2986111111111111,0.7604166666666666,0.0,0.0,0.0
51841,51,SAT0194,2010-03-16 00:00:00,0,0.3465277777777777,0.7652777777777777,0.0,0.0,0.0
52174,52,CFG0959,2010-03-17 00:00:00,0,0.2951388888888889,0.6854166666666667,0.0,0.0,0.0
52244,52,DCH0843,2010-03-17 00:00:00,0,0.3520833333333333,0.8208333333333333,0.0,0.0,0.0
53247,53,DEB0782,2010-03-18 00:00:00,0,0.35,0.6895833333333333,0.0,0.0,0.0
53870,53,SKG0759,2010-03-18 00:00:00,0,0.3555555555555555,0.6916666666666667,0.0,0.0,0.0
53930,53,TVS0050,2010-03-18 00:00:00,0,0.2972222222222222,0.6354166666666666,0.0,0.0,0.0
53944,53,VFM0814,2010-03-18 00:00:00,0,0.3520833333333333,0.8611111111111112,0.4104166666666666,0.6111111111111112,0.0
55464,55,IMB0481,2010-03-22 00:00:00,0,0.3361111111111111,0.7201388888888889,0.0,0.0,0.0
55969,55,WPR0368,2010-03-22 00:00:00,0,0.3458333333333333,0.8645833333333334,0.0,0.0,0.0
56420,56,HPR0585,2010-03-23 00:00:00,0,0.3541666666666667,0.7701388888888889,0.0,0.0,0.0
56477,56,JBD0616,2010-03-23 00:00:00,0,0.3388888888888889,0.7180555555555556,0.4847222222222222,0.6826388888888889,0.0
56838,56,SAH0599,2010-03-23 00:00:00,0,0.3590277777777778,0.7694444444444445,0.0,0.0,0.0
57248,57,DFH0188,2010-03-24 00:00:00,0,0.2923611111111111,0.7625,0.5402777777777777,0.5652777777777778,0.0
57359,57,GDF0704,2010-03-24 00:00:00,0,0.3180555555555555,0.7,0.0,0.0,0.0
57441,57,IBB0696,2010-03-24 00:00:00,0,0.3125,0.7,0.4520833333333333,0.4534722222222222,0.0
57746,57,ONL0276,2010-03-24 00:00:00,0,0.2979166666666666,0.7229166666666667,0.0,0.0,0.0
57760,57,PGC0066,2010-03-24 00:00:00,0,0.325,0.7604166666666666,0.0,0.0,0.0
57810,57,RIH0777,2010-03-24 00:00:00,0,0.3493055555555555,0.69375,0.0,0.0,0.0
58186,58,CJF0802,2010-03-25 00:00:00,0,0.23125,0.7173611111111111,0.0,0.0,0.0
58413,58,HLH0512,2010-03-25 00:00:00,0,0.375,0.7069444444444445,0.0,0.0,0.0
58986,58,YIC0195,2010-03-25 00:00:00,0,0.34375,0.7604166666666666,0.0,0.0,0.0
59445,59,ICH0294,2010-03-26 00:00:00,0,0.3680555555555556,0.7465277777777778,0.575,0.5930555555555556,0.0
59529,59,JTM0223,2010-03-26 00:00:00,0,0.3020833333333333,0.9215277777777776,0.0,0.0,0.0
60319,60,ETR0428,2010-03-29 00:00:00,0,0.3305555555555555,0.7104166666666667,0.0,0.0,0.0
60498,60,JJB0127,2010-03-29 00:00:00,0,0.3423611111111111,0.8111111111111111,0.0,0.0,0.0
60519,60,JOM0750,2010-03-29 00:00:00,0,0.3326388888888889,0.7173611111111111,0.0,0.0,0.0
61011,61,ABH0663,2010-03-30 00:00:00,0,0.3229166666666667,0.7048611111111112,0.0,0.0,0.0
61245,61,DDA0476,2010-03-30 00:00:00,0,0.3375,0.7166666666666667,0.0,0.0,0.0
61348,61,FXF0957,2010-03-30 00:00:00,0,0.3083333333333333,0.6729166666666667,0.0,0.0,0.0
61365,61,GLR0975,2010-03-30 00:00:00,0,0.3333333333333333,0.7513888888888889,0.0,0.0,0.0
62687,62,MTT0901,2010-03-31 00:00:00,0,0.0,0.0,0.0,0.0,0.0
62948,62,VMJ0546,2010-03-31 00:00:00,0,0.3229166666666667,0.7590277777777777,0.4111111111111111,0.4868055555555555,0.0
63263,63,DLF0377,2010-04-01 00:00:00,0,0.3319444444444444,0.6743055555555556,0.0,0.0,0.0
63549,63,KES0729,2010-04-01 00:00:00,0,0.3270833333333333,0.7131944444444445,0.0,0.0,0.0
63710,63,NHH0185,2010-04-01 00:00:00,0,0.3020833333333333,0.76875,0.0,0.0,0.0
63983,63,YCE0983,2010-04-01 00:00:00,0,0.3201388888888888,0.7430555555555556,0.0,0.0,0.0
64066,64,AOS0987,2010-04-02 00:00:00,0,0.0,0.0,0.0,0.0,0.0
64250,64,DGF0443,2010-04-02 00:00:00,0,0.0,0.0,0.0,0.0,0.0
64525,64,JRL0574,2010-04-02 00:00:00,0,0.0,0.0,0.0,0.0,0.0
64576,64,KRM0541,2010-04-02 00:00:00,0,0.0,0.0,0.0,0.0,0.0
65169,65,CCW0031,2010-04-05 00:00:00,0,0.3131944444444444,0.6583333333333333,0.0,0.0,0.0
65566,65,KNG0672,2010-04-05 00:00:00,0,0.3319444444444444,0.6701388888888888,0.0,0.0,0.0
65723,65,NNA0610,2010-04-05 00:00:00,0,0.3263888888888889,0.7138888888888889,0.0,0.0,0.0
66625,66,MAD0753,2010-04-06 00:00:00,0,0.3298611111111111,0.7118055555555556,0.0,0.0,0.0
66664,66,MKW0441,2010-04-06 00:00:00,0,0.33125,0.7041666666666667,0.4395833333333333,0.5763888888888888,0.0
67192,67,CJP0952,2010-04-07 00:00:00,0,0.2923611111111111,0.6875,0.0,0.0,0.0
67656,67,MIM0712,2010-04-07 00:00:00,0,0.3131944444444444,0.7006944444444444,0.0,0.0,0.0
68387,68,HCC0344,2010-04-08 00:00:00,0,0.3027777777777777,0.7513888888888889,0.0,0.0,0.0
68936,68,UFK0208,2010-04-08 00:00:00,0,0.3243055555555555,0.6534722222222222,0.0,0.0,0.0
69119,69,BLS0678,2010-04-09 00:00:00,0,0.3236111111111111,0.675,0.0,0.0,0.0
69552,69,KJJ0293,2010-04-09 00:00:00,0,0.3756944444444444,0.75,0.0,0.0,0.0
69673,69,MNR0829,2010-04-09 00:00:00,0,0.3569444444444444,0.81875,0.0,0.0,0.0
69926,69,TSR0676,2010-04-09 00:00:00,0,0.3354166666666666,0.6722222222222223,0.43125,0.5708333333333333,0.0
71001,71,AAF0535,2010-04-13 00:00:00,0,0.3805555555555555,0.7111111111111111,0.5694444444444444,0.6215277777777778,0.0
71448,71,IEB0153,2010-04-13 00:00:00,0,0.3465277777777777,0.7756944444444445,0.0,0.0,0.0
71741,71,OLB0749,2010-04-13 00:00:00,0,0.3256944444444444,0.7159722222222222,0.0,0.0,0.0
72585,72,KWE0082,2010-04-14 00:00:00,0,0.3229166666666667,0.7131944444444445,0.3416666666666667,0.3756944444444444,0.0
73353,73,GCC0945,2010-04-15 00:00:00,0,0.3020833333333333,0.6756944444444445,0.0,0.0,0.0
73796,73,RCC0617,2010-04-15 00:00:00,0,0.3333333333333333,0.7083333333333334,0.0,0.0,0.0
74285,74,ECF0828,2010-04-16 00:00:00,0,0.3465277777777777,0.8152777777777778,0.0,0.0,0.0
74307,74,EMW0105,2010-04-16 00:00:00,0,0.3763888888888889,0.7638888888888888,0.0,0.0,0.0
74645,74,MDM0976,2010-04-16 00:00:00,0,0.3243055555555555,0.7548611111111111,0.0,0.0,0.0
75184,75,CIM0926,2010-04-19 00:00:00,0,0.3527777777777778,0.8180555555555555,0.0,0.0,0.0
75248,75,DFH0188,2010-04-19 00:00:00,0,0.2930555555555555,0.7645833333333333,0.0,0.0,0.0
75282,75,DZC0228,2010-04-19 00:00:00,0,0.3333333333333333,0.8006944444444445,0.0,0.0,0.0
75360,75,GHH0288,2010-04-19 00:00:00,0,0.3743055555555555,0.7534722222222222,0.5576388888888889,0.7090277777777778,0.0
75370,75,GQF0659,2010-04-19 00:00:00,0,0.3833333333333333,0.8854166666666666,0.0,0.0,0.0
76046,76,AKW0167,2010-04-20 00:00:00,0,0.3229166666666667,0.6555555555555556,0.0,0.0,0.0
76055,76,AMJ0297,2010-04-20 00:00:00,0,0.375,0.7479166666666667,0.0,0.0,0.0
76057,76,AMR0318,2010-04-20 00:00:00,0,0.3229166666666667,0.65625,0.0,0.0,0.0
76960,76,WGS0516,2010-04-20 00:00:00,0,0.3770833333333333,0.7027777777777777,0.0,0.0,0.0
77713,77,NJC0705,2010-04-21 00:00:00,0,0.3222222222222222,0.7006944444444444,0.0,0.0,0.0
78089,78,BAJ0654,2010-04-22 00:00:00,0,0.3888888888888889,0.8916666666666667,0.0,0.0,0.0
78259,78,DIW0118,2010-04-22 00:00:00,0,0.3006944444444444,0.6826388888888889,0.3173611111111111,0.6409722222222223,2.0
79336,79,FMG0527,2010-04-23 00:00:00,0,0.3770833333333333,0.7069444444444445,0.0,0.0,0.0
79499,79,JJB0700,2010-04-23 00:00:00,0,0.33125,0.6895833333333333,0.0,0.0,0.0
79554,79,KJP0371,2010-04-23 00:00:00,0,0.0256944444444444,0.7583333333333333,0.0,0.0,0.0
80043,80,AKH0758,2010-04-26 00:00:00,0,0.3555555555555555,0.6875,0.0,0.0,0.0
80086,80,AVM0947,2010-04-26 00:00:00,0,0.2923611111111111,0.6715277777777777,0.2986111111111111,0.6680555555555555,2.0
80329,80,FGW0853,2010-04-26 00:00:00,0,0.325,0.7395833333333334,0.0,0.0,0.0
80757,80,PDW0259,2010-04-26 00:00:00,0,0.3243055555555555,0.6930555555555555,0.0,0.0,0.0
81431,81,HVB0037,2010-04-27 00:00:00,0,0.3125,0.6645833333333333,0.0,0.0,0.0
81795,81,RBB0485,2010-04-27 00:00:00,0,0.3368055555555556,0.7201388888888889,0.0,0.0,0.0
81999,81,ZSL0305,2010-04-27 00:00:00,0,0.38125,0.7590277777777777,0.0,0.0,0.0
82033,82,AJD0074,2010-04-28 00:00:00,0,0.2916666666666667,0.6756944444444445,0.4875,0.5166666666666667,0.0
82488,82,JDC0030,2010-04-28 00:00:00,0,0.34375,0.8152777777777778,0.4347222222222222,0.6243055555555556,0.0
83313,83,ESA0642,2010-04-29 00:00:00,0,0.39375,0.8756944444444444,0.0,0.0,0.0
83604,83,LHN0151,2010-04-29 00:00:00,0,0.3611111111111111,0.6868055555555556,0.0,0.0,0.0
83624,83,MAD0496,2010-04-29 00:00:00,0,0.3486111111111111,0.7291666666666666,0.0,0.0,0.0
85602,85,LHB0967,2010-05-03 00:00:00,0,0.3048611111111111,0.6743055555555556,0.0,0.0,0.0
85699,85,NBH0256,2010-05-03 00:00:00,0,0.3243055555555555,0.6979166666666666,0.0,0.0,0.0
85851,85,SCP0130,2010-05-03 00:00:00,0,0.3833333333333333,0.7472222222222222,0.5409722222222222,0.5527777777777778,0.0
86135,86,BSS0463,2010-05-04 00:00:00,0,0.3340277777777777,0.7534722222222222,0.0,0.0,0.0
86584,86,KWC0004,2010-05-04 00:00:00,0,0.3277777777777778,0.7076388888888889,0.0,0.0,0.0
87250,87,DGF0443,2010-05-05 00:00:00,0,0.3347222222222222,0.7083333333333334,0.0,0.0,0.0
87492,87,JFC0757,2010-05-05 00:00:00,0,0.3576388888888889,0.6847222222222222,0.0,0.0,0.0
87621,87,LRW0970,2010-05-05 00:00:00,0,0.30625,0.6715277777777777,0.0,0.0,0.0
87721,87,NMG0766,2010-05-05 00:00:00,0,0.3597222222222222,0.6819444444444445,0.0,0.0,0.0
88039,88,AJR0319,2010-05-06 00:00:00,0,0.3215277777777778,0.6493055555555556,0.0,0.0,0.0
88472,88,IYB0918,2010-05-06 00:00:00,0,0.3611111111111111,0.8083333333333333,0.0,0.0,0.0
88915,88,TLM0797,2010-05-06 00:00:00,0,0.3458333333333333,0.7173611111111111,0.0,0.0,0.0
89233,89,CWR0502,2010-05-07 00:00:00,0,0.3388888888888889,0.725,0.5763888888888888,0.5819444444444445,0.0
90022,90,AHC0142,2010-05-10 00:00:00,0,0.2965277777777778,0.7236111111111111,0.0,0.0,0.0
90766,90,PKB0429,2010-05-10 00:00:00,0,0.3354166666666666,0.7076388888888889,0.0,0.0,0.0
91040,91,AJR0932,2010-05-11 00:00:00,0,0.3,0.6784722222222223,0.0,0.0,0.0
91240,91,DBG0261,2010-05-11 00:00:00,0,0.3229166666666667,0.6979166666666666,0.0,0.0,0.0
91680,91,MSD0939,2010-05-11 00:00:00,0,0.3006944444444444,0.6847222222222222,0.0,0.0,0.0
92342,92,FRR0832,2010-05-12 00:00:00,0,0.3541666666666667,0.8194444444444444,0.0,0.0,0.0
92545,92,KCO0122,2010-05-12 00:00:00,0,0.3826388888888888,0.8881944444444444,0.3854166666666667,0.3916666666666666,0.0
93970,93,WRM0963,2010-05-13 00:00:00,0,0.2916666666666667,0.6777777777777778,0.0,0.0,0.0
94010,94,ABC0253,2010-05-14 00:00:00,0,0.3215277777777778,0.7006944444444444,0.0,0.0,0.0
94082,94,ASV0946,2010-05-14 00:00:00,0,0.2979166666666666,0.6875,0.0,0.0,0.0
